"Topic","Label","DisambiguatedLabel","Definition","OriginalDefinition","Comment","Namespace","TermBasis","TermGroup","HappinessIndex","SeeAlso","Example","DateCreated","LastModified","Type","PreviousVersion","Contributor","Creator","Coverage","Domain","Range","FieldType","FieldSize","FieldValue","FieldTooltip","FieldAttributes","SameAs","Equivalent","META:CREATEINFO.author","META:CREATEINFO.date","info.author","info.date","info.version","parent.name","preferences[name='PERM_ID_MD5'].value"
"TaxonProfile/Definitions.FoA_AuthorAutonym","author_autonym","","&lt;[[FoA_AuthorAutonym][author_autonym]]&gt; is used for autonyms at infraspecific [[FoA_Rank][rank]]. It is the &lt;[[FoA_Author][author]]&gt; of the [[FoA_Species][species]] [[FoA_Name][name]] e.g. &lt;[[FoA_NameInfo][name_info]]&gt;&lt;[[FoA_Rank][rank]]&gt;[[FoA_Subsp][subsp]].&lt;/[[FoA_Rank][rank]]&gt;&lt;[[FoA_AuthorAutonym][author_autonym]]&gt;R.Br.&lt;/[[FoA_AuthorAutonym][author_autonym]]&gt;&lt;[[FoA_Parent][parent]]&gt;Petrophile ericifolia&lt;/[[FoA_Parent][parent]]&gt;&lt;[[FoA_Genus][genus]]&gt;Petrophile&lt;/[[FoA_Genus][genus]]&gt;&lt;[[FoA_Species][species]]&gt;ericifolia&lt;/[[FoA_Species][species]][[FoA_Name][name]]ericifolia/[[FoA_Name][name]]/[[FoA_NameInfo][name_info]] Explanation included for tag names, elements etc used in the Flora of Australia Online xml schema will deliver online as Petrophile ericifolia R.Br. [[FoA_Subsp][subsp]]. ericifolia","&lt;[[FoA_AuthorAutonym][author_autonym]]&gt; is used for autonyms at infraspecific [[FoA_Rank][rank]]. It is the &lt;[[FoA_Author][author]]&gt; of the [[FoA_Species][species]] [[FoA_Name][name]] e.g. &lt;[[FoA_NameInfo][name_info]]&gt;&lt;[[FoA_Rank][rank]]&gt;[[FoA_Subsp][subsp]].&lt;/[[FoA_Rank][rank]]&gt;&lt;[[FoA_AuthorAutonym][author_autonym]]&gt;R.Br.&lt;/[[FoA_AuthorAutonym][author_autonym]]&gt;&lt;[[FoA_Parent][parent]]&gt;Petrophile ericifolia&lt;/[[FoA_Parent][parent]]&gt;&lt;[[FoA_Genus][genus]]&gt;Petrophile&lt;/[[FoA_Genus][genus]]&gt;&lt;[[FoA_Species][species]]&gt;ericifolia&lt;/[[FoA_Species][species]]&gt;&lt;[[FoA_Name][name]]&gt;ericifolia&lt;/[[FoA_Name][name]]&gt;&lt;/[[FoA_NameInfo][name_info]]&gt; Explanation included for tag names, elements etc used in the Flora of Australia Online xml schema will deliver online as Petrophile ericifolia R.Br. [[FoA_Subsp][subsp]]. ericifolia",".","FoA","","Nomenclature","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031381","BaseUserMapping_333","1304790138","12","FoA_NameInfo","a2360746999bd42b310c827439e73426"
"TaxonProfile/Definitions.FoA_Bibliography","bibliography","","&lt;[[FoA_Bibliography][bibliography]]&gt; is used mainly at ranks of [[FoA_Family][family]] and [[FoA_Genus][genus]] in the Flora of Australia. It is a block of text that could be broken down further into elements ([[FoA_Date][date]], [[FoA_Author][author]] etc). It provides information on major publications that have referred to the plant/group","&lt;[[FoA_Bibliography][bibliography]]&gt; is used mainly at ranks of [[FoA_Family][family]] and [[FoA_Genus][genus]] in the Flora of Australia. It is a block of text that could be broken down further into elements ([[FoA_Date][date]], [[FoA_Author][author]] etc). It provides information on major publications that have referred to the plant/group","XPath: volume/taxon/taxon_description/bibliography","FoA","","Citations","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031424","BaseUserMapping_333","1304790139","11","FoA_TaxonDescription","acaf309aba5ee59fac3873876e6e6253"
"TaxonProfile/Definitions.FoA_Chromosome","chromosome","","&lt;[[FoA_Chromosome][chromosome]]&gt; is any information on [[FoA_Chromosome][chromosome]] numbers","&lt;[[FoA_Chromosome][chromosome]]&gt; is any information on [[FoA_Chromosome][chromosome]] numbers","XPath: volume/taxon/taxon_description/chromosome","FoA","","Knowledge","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031444","BaseUserMapping_333","1304790139","13","FoA_TaxonDescription","9e83dab51736fa7de67ce96871b44388"
"TaxonProfile/Definitions.FoA_CommonName","common_name","","&lt;[[FoA_CommonName][common_name]]&gt; is the common [[FoA_Name][name]] of the plant","&lt;[[FoA_CommonName][common_name]]&gt; is the common [[FoA_Name][name]] of the plant","XPath: volume/taxon/taxon_description/common_name","FoA","","Nomenclature","5","","","","","","","","","","","","text","","","","","","","PaulHarvey","1264031521","BaseUserMapping_333","1304790139","11","FoA_TaxonDescription","f13e7fb83d1e2b8d7d1c5e52ce6f3a59"
"TaxonProfile/Definitions.FoA_ConservationStatus","conservation_status","","&lt;[[FoA_ConservationStatus][conservation_status]]&gt; where given describes the known [[FoA_Status][status]] of the plant at the time the Flora of Australia was published e.g. threatened, rare etc","&lt;[[FoA_ConservationStatus][conservation_status]]&gt; where given describes the known [[FoA_Status][status]] of the plant at the time the Flora of Australia was published e.g. threatened, rare etc","XPath: volume/taxon/taxon_description/conservation_status","FoA","","Notes","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031550","BaseUserMapping_333","1304790139","12","FoA_TaxonDescription","396d3896d64e69911c743a37ca1392d4"
"TaxonProfile/Definitions.FoA_Contributor","contributor","","&lt;[[FoA_Contributor][contributor]]&gt; is just the name of one person who contributed the treatment","&lt;[[FoA_Contributor][contributor]]&gt; is just the name of one person who contributed the treatment","XPath: volume/taxon/taxon_description/contributors/contributor_info/contributor","FoA","","ProfileMetadata","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031571","BaseUserMapping_333","1304790140","13","FoA_ContributorInfo","77e06941cd37393ae26301327470b946"
"TaxonProfile/Definitions.FoA_ContributorAddress","contributor_address","","&lt;[[FoA_ContributorAddress][contributor_address]]&gt; is the address of the &lt;[[FoA_Contributor][contributor]]&gt;","&lt;[[FoA_ContributorAddress][contributor_address]]&gt; is the address of the &lt;[[FoA_Contributor][contributor]]&gt;","XPath: volume/taxon/taxon_description/contributors/contributor_info/contributor_address","FoA","","ProfileMetadata","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031590","BaseUserMapping_333","1304790140","13","FoA_ContributorInfo","c3135798c352479e4e0d8db36b83f625"
"TaxonProfile/Definitions.FoA_ContributorInfo","contributor_info","","&lt;[[FoA_ContributorInfo][contributor_info]]&gt; goes around all information for each [[FoA_Contributor][contributor]]. This tag does not include any free text, only elements","&lt;[[FoA_ContributorInfo][contributor_info]]&gt; goes around all information for each [[FoA_Contributor][contributor]]. This tag does not include any free text, only elements","XPath: volume/taxon/taxon_description/contributors/contributor_info","FoA","","ProfileMetadata","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031619","BaseUserMapping_333","1304790140","13","FoA_Contributors","79796d97f1d7236d26061d729c5d049d"
"TaxonProfile/Definitions.FoA_ContributorNote","contributor_note","","&lt;[[FoA_ContributorNote][contributor_note]]&gt; is any [[FoA_Note][note]] about the [[FoA_Contributor][contributor]], e.g. deceased","&lt;[[FoA_ContributorNote][contributor_note]]&gt; is any [[FoA_Note][note]] about the [[FoA_Contributor][contributor]], e.g. deceased","","FoA","","ProfileMetadata","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031643","BaseUserMapping_333","1304790141","12","FoA_ContributorInfo","80ce0b7bcde11845c9d1d56bd39e50df"
"TaxonProfile/Definitions.FoA_Contributors","contributors","","&lt;[[FoA_Contributors][contributors]]&gt; tag goes around all information for however many [[FoA_Contributors][contributors]]. This tag does not include any free text, only elements","&lt;[[FoA_Contributors][contributors]]&gt; tag goes around all information for however many [[FoA_Contributors][contributors]]. This tag does not include any free text, only elements","XPath: volume/taxon/taxon_description/contributors","FoA","","ProfileMetadata","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264033615","BaseUserMapping_333","1304790141","12","FoA_TaxonDescription","a08d1cc563392ae880f9661829360317"
"TaxonProfile/Definitions.FoA_Date","date","","&lt;[[FoA_Date][date]]&gt; is the [[FoA_Date][date]] of publication of the &lt;[[FoA_Name][name]]&gt;","&lt;[[FoA_Date][date]]&gt; is the [[FoA_Date][date]] of publication of the &lt;[[FoA_Name][name]]&gt;","","FoA","","Nomenclature","5","","","","","","","","","","","","date","","","","","","","PaulHarvey","1264031688","BaseUserMapping_333","1304790141","10","FoA_Protologue","90e4bd829b809f076bea6a2902d7cb32"
"TaxonProfile/Definitions.FoA_Declaration","declaration","","This field has not been used in the Flora of Australia","This field has not been used in the Flora of Australia","","FoA","","Nomenclature","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031710","BaseUserMapping_333","1304790142","11","FoA_TaxonDescription","6819165c6a3a1bb4442d443336dd1044"
"TaxonProfile/Definitions.FoA_Description","description","","&lt;[[FoA_Description][description]]&gt; is the morphological plant description.","&lt;[[FoA_Description][description]]&gt; is the morphological plant description.","","FoA","","DistinguishingAttributes","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031724","BaseUserMapping_333","1304790142","15","FoA_TaxonDescription","3bdb1f03713472e26452a25246479f70"
"TaxonProfile/Definitions.FoA_Diagnosis","diagnosis","","This field has not been used in the Flora of Australia, but was setup for use with the Appendix entries of the Flora of Australia","This field has not been used in the Flora of Australia, but was setup for use with the Appendix entries of the Flora of Australia","","FoA","","DistinguishingAttributes","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031740","BaseUserMapping_333","1304790142","14","FoA_TaxonDescription","8af91decd47949afa8399d676cfeac5d"
"TaxonProfile/Definitions.FoA_Distribution","distribution","","&lt;[[FoA_Distribution][distribution]]&gt; describes the distribution of the plant","&lt;[[FoA_Distribution][distribution]]&gt; describes the distribution of the plant","","FoA","","Distribution","5","","","21 Jan 2010 - 10:55","","","","<a href=","<a href=","","","","richtext","","","","","","","PaulHarvey","1264031757","BaseUserMapping_333","1304790142","11","FoA_TaxonDescription","49d0acf28a8e0422bdc3436b43d9bf0d"
"TaxonProfile/Definitions.FoA_Etymology","etymology","","&lt;[[FoA_Etymology][etymology]]&gt; is the explanation of the derivation of the &lt;[[FoA_Name][name]]&gt;. In most cases it is only used for [[FoA_Rank][rank]] of [[FoA_Genus][genus]] in the Flora of Australia","&lt;[[FoA_Etymology][etymology]]&gt; is the explanation of the derivation of the &lt;[[FoA_Name][name]]&gt;. In most cases it is only used for [[FoA_Rank][rank]] of [[FoA_Genus][genus]] in the Flora of Australia","","FoA","","Notes","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031777","BaseUserMapping_333","1304790143","13","FoA_TaxonDescription","93c60a700d5232a5d7e17ab4e9ace2ec"
"TaxonProfile/Definitions.FoA_Family","family","","The name of the Family","&lt;[[FoA_Family][family]]&gt; is used within &lt;[[FoA_NameInfo][name_info]]&gt; when the &lt;[[FoA_Rank][rank]]&gt; equals [[FoA_Genus][genus]], tribe subfamily etc (not used for ranks such as [[FoA_Species][species]] or lower). It is the [[FoA_Name][name]] of the [[FoA_Family][family]];[[","","FoA","","Nomenclature","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031792","BaseUserMapping_333","1304790143","13","FoA_NameInfo","7668d6e3907e79285222f5143738c42e"
"TaxonProfile/Definitions.FoA_FigureCaption","figure_caption","","&lt;[[FoA_FigureCaption][figure_caption]]&gt; is the figure number from the Flora of Australia [[FoA_Volume][volume]]. It is qualified by a [[FoA_Seq][seq]] element e.g. &lt;[[FoA_FigureCaption][figure_caption]] [[FoA_Seq][seq]]=""""33""""&gt; indicates it is figure 33 from the specified [[FoA_Volume][volume]] This tag does not include any free text, only elements","&lt;[[FoA_FigureCaption][figure_caption]]&gt; is the figure number from the Flora of Australia [[FoA_Volume][volume]]. It is qualified by a [[FoA_Seq][seq]] element e.g. &lt;[[FoA_FigureCaption][figure_caption]] [[FoA_Seq][seq]]=""""33""""&gt; indicates it is figure 33 from the specified [[FoA_Volume][volume]] This tag does not include any free text, only elements","","FoA","","Illustration","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031816","BaseUserMapping_333","1304790143","13","FoA_VolumeFigure","093488b3620c5d46ad5df834ba5dd8f5"
"TaxonProfile/Definitions.FoA_FigureCaptionText","figure_caption_text","","&lt;[[FoA_FigureCaptionText][figure_caption_text]]&gt; is the majority of the information from the figure caption in the Flora of Australia. It does not include the [[FoA_Scale][scale]] or the [[FoA_Illustrator][illustrator]] ","&lt;[[FoA_FigureCaptionText][figure_caption_text]]&gt; is the majority of the information from the figure caption in the Flora of Australia. It does not include the [[FoA_Scale][scale]] or the [[FoA_Illustrator][illustrator]] ","","FoA","","Illustration","5","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1264043156","BaseUserMapping_333","1304790144","12","FoA_FigureCaption","75d261865e2bf682d556ff491fbf31f5"
"TaxonProfile/Definitions.FoA_FigureNumber","figure_number","","&lt;[[FoA_FigureNumber][figure_number]]&gt; is the number of the figure, and is usually the same as the figure caption sequence e.g&lt;[[FoA_FigureNumber][figure_number]]&gt;/[[FoA_FigureNumber][figure_number]]&gt;","&lt;[[FoA_FigureNumber][figure_number]]&gt; is the number of the figure, and is usually the same as the figure caption sequence e.g&lt;[[FoA_FigureNumber][figure_number]]&gt;/[[FoA_FigureNumber][figure_number]]&gt;","","FoA","","Illustration","5","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1264043152","BaseUserMapping_333","1304790144","14","FoA_FigureCaption","06e247e74b32f2e7934cf42831f46322"
"TaxonProfile/Definitions.FoA_FigureTitle","figure_title","","&lt;[[FoA_FigureTitle][figure_title]]&gt; appears above the figure as a title when delivered online. e.g &lt;[[FoA_FigureTitle][figure_title]]gt; &lt;i&gt;Flora of Australia&lt;/i&gt; Volume &lt;/[[FoA_FigureTitle][figure_title]]&gt;","&lt;[[FoA_FigureTitle][figure_title]]&gt; appears above the figure as a title when delivered online. e.g &lt;[[FoA_FigureTitle][figure_title]]gt; &lt;i&gt;Flora of Australia&lt;/i&gt; Volume &lt;/[[FoA_FigureTitle][figure_title]]&gt;","","FoA","","Illustration","5","","","","","","","","","","","","richtext","","","","","","","PaulAlexander","1264043147","BaseUserMapping_333","1304790144","13","FoA_FigureCaption","3facccae1103ab175e233279e88ef016"
"TaxonProfile/Definitions.FoA_Genus","genus","","&lt;[[FoA_Genus][genus]]&gt; is the [[FoA_Name][name]] of the genus","&lt;[[FoA_Genus][genus]]&gt; is the [[FoA_Name][name]] of the genus","","FoA","","Nomenclature","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031832","BaseUserMapping_333","1304790144","12","FoA_NameInfo","388446308f9e4f8e6f32e94a02bf78b2"
"TaxonProfile/Definitions.FoA_HID","HID","","used to give [[FoA_Parent][parent]] elements of hybrid an ID. See examples of use under &lt;[[FoA_Name][name]]&gt; and &lt;[[FoA_Kt][kt]]&gt; below","used to give [[FoA_Parent][parent]] elements of hybrid an ID. See examples of use under &lt;[[FoA_Name][name]]&gt; and &lt;[[FoA_Kt][kt]]&gt; below","","FoA","","Nomenclature","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031881","BaseUserMapping_333","1304790145","13","FoA_NameInfo","5825bd68afb5e9befc9ce847a666cd39"
"TaxonProfile/Definitions.FoA_Habitat","habitat","","&lt;[[FoA_Habitat][habitat]]&gt; describes the [[FoA_Habitat][habitat]] of the plant","&lt;[[FoA_Habitat][habitat]]&gt; describes the [[FoA_Habitat][habitat]] of the plant","","FoA","","Ecology","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031855","BaseUserMapping_333","1304790145","12","FoA_TaxonDescription","04a876532f93fc2efc301d32ddcd518a"
"TaxonProfile/Definitions.FoA_HybridParent1","hybrid_parent_1","","nil","nil","","FoA","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031908","BaseUserMapping_333","1304790146","12","FoA_NameInfo","366b89f77c04e5c8d3728845c9221fe5"
"TaxonProfile/Definitions.FoA_HybridParent2","hybrid_parent_2","","nil","nil","","FoA","","Nomenclature","1","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264031926","BaseUserMapping_333","1304790146","12","FoA_NameInfo","de3fb33f0c50aad5d96d8c0c1b79c843"
"TaxonProfile/Definitions.FoA_Identification","identification","","&lt;[[FoA_Identification][identification]]&gt; is the tag that surrounds all information relating to the [[FoA_Identification][identification]] keys, including the keys themselves, plus notes, [[FoA_Contributors][contributors]] and [[FoA_Title][title]] (if any) for the keys. This tag does not include any free text, only elements","&lt;[[FoA_Identification][identification]]&gt; is the tag that surrounds all information relating to the [[FoA_Identification][identification]] keys, including the keys themselves, plus notes, [[FoA_Contributors][contributors]] and [[FoA_Title][title]] (if any) for the keys. This tag does not include any free text, only elements","","FoA","","Identification","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264033528","BaseUserMapping_333","1304790147","12","FoA_TaxonDescription","c059e5625ab56e1e7c7f438eef421e28"
"TaxonProfile/Definitions.FoA_Illustrations","illustrations","","&lt;[[FoA_Illustrations][illustrations]]&gt; is a block of information citing relevant [[FoA_Illustrations][illustrations]] of the plant being described e.g. &lt;[[FoA_Illustrations][illustrations]]&gt;Illustrations: J.Brock, &lt;[[FoA_I][i]]&gt;Top End Native Pl.&lt;/[[FoA_I][i]]&gt; 206 (1988); J.W.Wrigley & M.Fagg, &lt;[[FoA_I][i]]&gt;Banksias, Waratahs & Grevilleas&lt;/[[FoA_I][i]]&gt; 280 (1989); P.M.Olde & N.R.Marriott, &lt;[[FoA_I][i]]&gt;Grevillea Book&lt;/[[FoA_I][i]]&gt; 1: 21, fig. 12 (1994); 2: 114 (bottom right), 115 (88A, B), 116 (88C&#150;E) (1995).&lt;/[[FoA_Illustrations][illustrations]]&gt;","&lt;[[FoA_Illustrations][illustrations]]&gt; is a block of information citing relevant [[FoA_Illustrations][illustrations]] of the plant being described e.g. &lt;[[FoA_Illustrations][illustrations]]&gt;Illustrations: J.Brock, &lt;[[FoA_I][i]]&gt;Top End Native Pl.&lt;/[[FoA_I][i]]&gt; 206 (1988); J.W.Wrigley & M.Fagg, &lt;[[FoA_I][i]]&gt;Banksias, Waratahs & Grevilleas&lt;/[[FoA_I][i]]&gt; 280 (1989); P.M.Olde & N.R.Marriott, &lt;[[FoA_I][i]]&gt;Grevillea Book&lt;/[[FoA_I][i]]&gt; 1: 21, fig. 12 (1994); 2: 114 (bottom right), 115 (88A, B), 116 (88C&#150;E) (1995).&lt;/[[FoA_Illustrations][illustrations]]&gt;","","FoA","","Illustration","5","","","","","","","","","","","","richtext","","","","","","","PaulHarvey","1264032001","BaseUserMapping_333","1304790147","14","FoA_TaxonDescription","022560de5147f95ee8cdb457871e1978"
